0.1790287,1.7902872,-0.8951436,0.0641026,-0.3580574,-0.8951436,0.1790287,0,1
0.0503282,-0.251641,-0.251641,0,-1.1575487,1.8621435,-0.251641,0.0113982,0
-1.6547191,0.5036102,0.0719443,0,1.3669418,-0.3597215,0.0719443,0.0646998,1
0.1253925,1.6301021,0.1253925,0.1965409,-0.6269623,-1.3793171,0.1253925,0,0
0,1.9174125,-0.766965,0.0735294,-0.766965,-0.3834825,0,0,0
0.0719443,-1.6547191,0.5036102,0,1.3669418,0.0719443,-0.3597215,0.0646998,0
-0.4838206,1.8385184,0.0967641,0.1170412,0.0967641,-1.0644054,-0.4838206,0,1
0.6773489,-1.0644054,1.2579336,0.0421348,0.6773489,-1.0644054,-0.4838206,0,0
0.6773489,-1.6449901,1.2579336,0.0046816,-0.4838206,0.0967641,0.0967641,0,1
0.4293784,0.9446324,-0.6011297,0.0331858,-1.6316378,0.9446324,-0.0858757,0,1
0.6099375,-1.9518001,0.6099375,0,0.6099375,0.243975,-0.1219875,0.0297619,0
-0.3627381,0.3627381,0.3627381,0.0073099,0.3627381,1.0882144,-1.8136906,0,1
0.715433,0.3251968,-1.625984,0,0.715433,-0.8455117,0.715433,0.0190355,0
0.6454972,-1.2909944,-0.3227486,0,-0.3227486,1.6137431,-0.3227486,0.0520833,0
-0.8579101,0.0779918,-0.3899591,0,-0.3899591,-0.3899591,1.9497957,0.0760341,0
-0.1188457,0.2376913,-1.1884567,0,-0.8319197,1.6638394,0.2376913,0.0635593,0
0.7235634,0.0556587,-1.9480553,0,0.3896111,0.0556587,0.7235634,0.0758984,0
0.4225771,-1.6903085,0.4225771,0,0,-0.4225771,1.2677314,0.0396825,0
0.7079451,1.3614329,0.3812012,0.3336299,-1.2525182,-0.2722866,-0.9257743,0,0
0.501003,-1.6032096,0.2004012,0,-0.1002006,1.4028084,-0.4008024,0.0451807,0
-1.8116433,0.5661385,0.5661385,0,0.2264554,0.9058216,-0.4529108,0.025641,0
1.3186815,-1.5962987,-0.3470215,0,0.48583,-0.3470215,0.48583,0.0216763,0
-1.6508256,0.4502252,0.4502252,0,1.0505254,-0.7503753,0.4502252,0.0312813,0
1.9109804,-0.9014058,-0.2523936,0.0318513,-0.0360562,-0.6850684,-0.0360562,0,0
0.1322215,-0.9255503,0.6611074,0,1.1899932,0.3966644,-1.4544362,0.0009713,0
-0.5625563,2.0185843,-0.1654577,0.0925318,-0.364007,-0.5625563,-0.364007,0,1
1.253201,-0.8951436,-1.4322297,0,0.1790287,0.7161149,0.1790287,0.0641026,1
-1.2909944,1.7520639,0.0922139,0.0170068,0.0922139,-0.1844278,-0.4610694,0,0
0.7015169,0.4209101,-0.1403034,0.0535871,-0.1403034,0.9821237,-1.823944,0,0
-0.5866354,0.0533305,-0.2666524,0,1.9732281,-0.5866354,-0.5866354,0.0355518,0
0.4972452,-0.1657484,-1.8232322,0,1.1602387,0.1657484,0.1657484,0.1236264,0
0.7905694,-0.7905694,1.5811388,0.1388889,-0.7905694,0,-0.7905694,0,0
-0.6175402,1.0292337,-0.2058467,0.002354,-1.0292337,1.4409272,-0.6175402,0,0
-0.5527163,1.4880823,-0.5527163,0.0081345,-0.2976165,-1.0629159,0.9778827,0,0
-1.3614329,-1.034689,0.9257743,0,-0.0544573,0.5990305,0.9257743,0.1201068,0
0.1425665,-0.7128324,0.1425665,0,-1.5682314,0.9979654,0.9979654,0.0101626,0
0.243975,0.6099375,-0.1219875,0.0297619,0.6099375,-1.9518001,0.6099375,0,0
0.8856149,0.8856149,0.2214037,0.2205882,-0.4428074,0.2214037,-1.7712298,0,0
-0.1903467,-0.761387,-0.761387,0,-0.761387,0.9517337,1.522774,0.1630435,1
0.5976143,0.5976143,0.5976143,0.1785714,-1.7928429,0.5976143,-0.5976143,0,0
-0.251641,-1.1575487,0.9562359,0,0.9562359,0.6542666,-1.1575487,0.0113982,1
-1.5786151,0.6945906,1.0734582,0.0019936,-0.4420122,0.6945906,-0.4420122,0,1
-0.0747853,-1.8696325,0.3739265,0,0.8226383,0.8226383,-0.0747853,0.1370246,1
-1.522774,-0.3806935,-0.3806935,0,0.761387,0.1903467,1.3324272,0.2898551,0
0.9979654,-1.5682314,0.1425665,0,0.1425665,-0.7128324,0.9979654,0.0101626,0
0.0477818,0.3344729,1.4812373,0.1929224,-1.3856736,0.3344729,-0.8122914,0,1
-1.1952286,0,-1.1952286,0,0.5976143,0.5976143,1.1952286,0.3174603,1
1.2455047,0.5661385,-0.1132277,0.1602564,-0.7925939,-1.4719601,0.5661385,0,1
1.6289594,-0.1480872,0.2961744,0.1754386,0.2961744,-1.0366105,-1.0366105,0,1
-0.2663118,-0.6657796,-1.0652473,0,0.5326236,1.7310268,-0.2663118,0.2216312,1
-1.1022066,-0.501003,0.4008024,0,0.4008024,-0.8016048,1.6032096,0.0803213,1
-0.6263766,-0.9680365,-0.6263766,0,-0.2847166,1.4235831,1.0819232,0.2739948,0
0.5976143,-0.5976143,0.9960238,0.0551146,-0.5976143,0.9960238,-1.3944334,0,0
-0.8475794,1.1866111,-1.356127,0,0.6780635,0.6780635,-0.3390318,0.0574713,0
0.5796736,-0.1159347,-0.1159347,0.0067204,-1.1593472,-0.8115431,1.6230861,0,1
-1.8641827,0.5326236,0.1331559,0,0.5326236,-0.2663118,0.9320914,0.0797872,1
-0.5326236,0.2663118,-1.7310268,0,0.6657796,0.2663118,1.0652473,0.2216312,1
-0.6773489,-0.0967641,1.6449901,0.0421348,-1.2579336,0.4838206,-0.0967641,0,0
1.8956601,-0.0266994,-0.1868961,0.1571856,-0.8276826,-0.8276826,-0.0266994,0,1
1.1443443,1.1443443,-0.1040313,0.2651515,-1.3524069,-0.1040313,-0.7282191,0,1
-1.2346099,-1.0167376,0.5083688,0,-0.1452482,1.3798581,0.5083688,0.1687764,1
-1.7248787,0.7186995,0.2874798,0,1.1499191,-0.1437399,-0.2874798,0.0286961,0
-1.1009638,0.5504819,-1.1009638,0,1.3762047,-0.2752409,0.5504819,0.1515152,0
0.0419739,-0.9653986,-0.7135555,0,0.293817,1.8048756,-0.4617124,0.1488724,0
-0.814544,1.5313427,0.7493805,0.1194268,-1.0100346,0.1629088,-0.6190535,0,1
-0.1790287,-1.253201,1.4322297,0,-0.7161149,-0.1790287,0.8951436,0,0
1.7712298,-0.2214037,-0.2214037,0.0980392,-0.8856149,0.4428074,-0.8856149,0,0
0.9247423,0.3302651,1.3210604,0.3686736,-1.0568484,-0.8586893,-0.6605302,0,0
1.2909944,0.3227486,0.8068715,0.3255208,-0.1613743,-1.1296201,-1.1296201,0,1
0.9682458,0,0.9682458,0.2083333,0.3227486,-0.6454972,-1.6137431,0,0
-0.2795085,-1.677051,0.2795085,0,0.8385255,1.118034,-0.2795085,0.15625,1
-0.4529108,-0.4529108,0.2264554,0,1.2455047,0.9058216,-1.4719601,0.025641,1
0.7233642,-0.7233642,0.7233642,0.0290698,-1.2056071,-0.7233642,1.2056071,0,0
-1.1443443,0.1040313,1.3524069,0.0054113,-1.1443443,0.7282191,0.1040313,0,1
0.4475718,0.4475718,0.4475718,0.1001603,-1.9693159,-0.0895144,0.7161149,0,0
-0.2990208,0.0598042,-1.3754957,0,1.1362791,-0.6578458,1.1362791,0.1448498,0
-1.8410203,0.1673655,1.1715584,0,0.1673655,0.4184137,-0.0836827,0.0140056,0
1.5786151,-0.315723,-1.0734582,0.0019936,0.8208798,-0.6945906,-0.315723,0,1
-1.7385017,-0.5795006,0.1931669,0,0.9658343,0.5795006,0.5795006,0.2508292,0
0.8579101,0.3899591,0.8579101,0.2463504,0.3899591,-1.4818447,-1.0138937,0,0
-0.1613743,-1.1296201,-1.1296201,0,0.3227486,0.8068715,1.2909944,0.3255208,1
-0.4333514,-0.1083378,0.2166757,0,1.8417434,-1.0833785,-0.4333514,0.0058685,0
-0.1903467,-1.3324272,-0.761387,0,0.3806935,0.3806935,1.522774,0.2898551,0
-0.5,-1.5,-0.5,0,1,1,0.5,0.3472222,1
1.3669418,-1.2230532,-0.3597215,0,-0.7913874,0.935276,0.0719443,0.002588,1
0.243975,0.6099375,0.9759001,0.1860119,-1.5858376,-0.8539126,0.6099375,0,0
-0.2507849,-0.6269623,-0.6269623,0,-0.2507849,-0.2507849,2.0062795,0.1257862,1
1.522774,-0.761387,-0.1903467,0.0181159,-0.761387,-0.761387,0.9517337,0,0
-1.1081025,-0.4082483,1.6913143,0.0017007,0.641533,-0.4082483,-0.4082483,0,1
-0.5326236,-1.7310268,0.6657796,0,0.2663118,1.0652473,0.2663118,0.141844,0
0.1844278,1.2909944,1.0143528,0.3443878,-0.6454972,-1.1987806,-0.6454972,0,0
-0.5015699,-1.2539247,-0.8777473,0,0.6269623,1.0031397,1.0031397,0.3852201,1
0.6287394,0.8272886,0.2316408,0.1582348,-1.3567534,-1.1582041,0.8272886,0,1
-1.8646746,0.1695159,0.9831921,0,0.3729349,-0.2373222,0.576354,0.0281609,0
0.2591605,0.7774816,0.4319342,0.1198176,-1.9868974,0.4319342,0.0863868,0,0
-1.6745166,0.6578458,0.8372583,0,0.8372583,-0.5980416,-0.0598042,0.0017883,0
1.0303257,-0.9788095,-0.6697117,0,-0.9788095,1.1848746,0.4121303,0.0212314,1
-0.9788095,1.0303257,-0.6697117,0,-0.9788095,1.1848746,0.4121303,0.0212314,0
0.7443314,-0.0676665,0.7443314,0.1121795,-1.4886629,0.9473309,-0.8796644,0,0
-0.4123583,0.9371779,1.1621006,0.1580944,-1.5369718,0.2624098,-0.4123583,0,1
-0.774913,0.8856149,-1.1070186,0,1.2177205,-0.774913,0.5535093,0.0551471,0
1,-1.5,1.25,0.03125,-0.25,-0.25,-0.25,0,1
-0.3251968,-1.8861415,0.4552755,0,0.4552755,0.4552755,0.8455117,0.1713198,1
-1.7175135,-0.1717513,0.6011297,0,-0.4293784,0.8587567,0.8587567,0.0921829,1
1.1355499,-0.8111071,-1.4599928,0,0.8111071,0.4866643,-0.1622214,0.0716374,1
-1.5150707,1.433175,0.6961136,0.0209591,-0.0409479,-0.286635,-0.286635,0,0
-1.8819316,0.4428074,0.774913,0,0.1107019,0.774913,-0.2214037,0.0245098,0
-0.7774541,1.7343207,0.2990208,0.0876252,-0.7774541,-0.7774541,0.2990208,0,0
-0.5661385,-0.9058216,-0.5661385,0,1.8116433,-0.2264554,0.4529108,0.2307692,0
-0.1589104,-1.7480147,-0.1589104,0,0.1589104,1.112373,0.7945522,0.2370932,0
1.6449901,-1.2579336,0.4838206,0.0421348,-0.0967641,-0.0967641,-0.6773489,0,0
-0.7254763,-1.4509525,0.7254763,0,1.0882144,-0.3627381,0.7254763,0.1169591,1
1.5894301,-0.2563597,0.3589036,0.1590431,-0.871623,0.3589036,-1.1792546,0,1
0.9446324,0.4293784,-0.0858757,0.0921829,0.9446324,-1.6316378,-0.6011297,0,0
1.7712298,-0.8856149,-0.6642112,0.0027233,0.4428074,-0.6642112,0,0,0
-1.0166708,0.7774541,1.4951041,0.0876252,-0.2990208,0.0598042,-1.0166708,0,1
0.4348283,1.0145993,-1.8842559,0,0.1449428,0.4348283,-0.1449428,0.0105042,0
-0.0922139,1.0143528,-1.7520639,0,0.7377111,0.4610694,-0.3688556,0.0382653,1
1.5433372,-0.7015169,-0.1403034,0.0273403,-1.2627304,-0.1403034,0.7015169,0,0
-0.9468067,1.7799966,-0.4923395,0.0064544,0.4165949,-0.7195731,-0.0378723,0,0
1.2357479,0.0650394,-0.715433,0.0190355,0.8455117,0.0650394,-1.4959053,0,0
-1.0031397,-0.6269623,0.8777473,0,0.5015699,1.2539247,-1.0031397,0.0314465,0
-0.9468067,0.8710622,-0.9468067,0,-0.7195731,1.3255294,0.4165949,0.0580895,0
1.2056071,-0.2411214,-1.6878499,0,-0.2411214,0.2411214,0.7233642,0.0290698,0
-1.4917355,-0.8287419,0.8287419,0,0.8287419,0.8287419,-0.1657484,0.1236264,0
-0.9759001,0.8539126,1.2198751,0.0669643,0.1219875,-1.3418626,0.1219875,0,0
0.3522974,0.9562359,-1.1575487,0.0012665,-0.8555795,-0.5536102,1.2582051,0,0
1.1202241,-0.35007,0.280056,0.0612745,0.9101821,-0.35007,-1.6103221,0,0
-0.9320914,0.2663118,0.2663118,0,1.464715,0.2663118,-1.3315591,0.0088652,1
-0.6798912,-1.3997761,-0.199968,0,1.4797633,0.5199168,0.2799552,0.2887076,1
-1.4142136,1.1785113,0.4714045,0.0030864,0.7071068,-0.942809,0,0,1
-0.6542666,1.7614871,-0.3522974,0.0316616,-0.9562359,-0.3522974,0.5536102,0,1
-0.5600536,0.4738915,-0.043081,0,-0.8185398,-0.8185398,1.7663228,0.000928,0
-1.2587414,0.5183053,0.0740436,0,-0.5923489,1.6289594,-0.370218,0.0246711,1
-0.1717513,-0.4293784,0.6011297,0,-1.7175135,0.8587567,0.8587567,0,1
0.0598042,-0.4784333,0.2392167,0,1.4951041,-1.5549082,0.2392167,0.0017883,1
1.0833785,-0.8667028,0.7583649,0.0528169,0.1083378,-1.5167299,0.4333514,0,0
-0.6881024,-0.2752409,0.9633433,0,0.5504819,-1.5138252,0.9633433,0,0
0.9864832,-0.1972966,0.3100376,0.0671274,-1.8884106,0.3100376,0.479149,0,0
-1.462458,-0.0974972,-0.487486,0,1.462458,-0.0974972,0.6824804,0.2328897,1
2.0076562,-0.4723897,-0.6495358,0.0435844,-0.1180974,-0.2952436,-0.4723897,0,0
0.5942284,-0.4753827,1.1290339,0.0865113,-1.7232622,0.0594228,0.4159599,0,1
1.1715584,-0.334731,-1.5899721,0,0.9205101,-0.334731,0.1673655,0.0315126,0
0.9979654,0.7841157,0.3564162,0.254065,-0.285133,-0.0712832,-1.7820811,0,0
-0.3899591,1.9497957,-0.8579101,0.0273723,-0.3899591,0.0779918,-0.3899591,0,1
0.6773489,-1.8385184,0.6773489,0,-0.4838206,0.4838206,0.4838206,0.0130046,0
0.7195621,1.7158788,-0.6088602,0.1853554,-0.774913,-0.4428074,-0.6088602,0,0
-1.5471319,-0.1031421,0.1031421,0,1.5471319,0.3094264,-0.3094264,0.1329787,1
-0.8856149,0.774913,0.774913,0.0245098,-0.5535093,1.1070186,-1.2177205,0,0
-1.0206207,-1.0206207,0.2041241,0,1.428869,0.8164966,-0.4082483,0.1875,0
0.8017837,-1.8708287,0.2672612,0,0.2672612,-0.2672612,0.8017837,0.0357143,0
2.0203764,-0.1188457,-0.4753827,0.1129944,-0.4753827,-0.4753827,-0.4753827,0,1
0.9979654,-1.5682314,0.9979654,0.0101626,-0.7128324,0.1425665,0.1425665,0,1
1.6301021,-0.6269623,-1.1285322,0,0.3761774,-0.6269623,0.3761774,0.0008735,0
-1.8385184,-0.0967641,0.4838206,0,0.4838206,1.0644054,-0.0967641,0.1170412,0
1.5214515,-0.3042903,0.3042903,0.1286008,-0.3042903,-1.5214515,0.3042903,0,0
-1.0644054,0.0967641,1.8385184,0.0421348,-0.4838206,-0.4838206,0.0967641,0,1
0.1020621,1.0206207,0.4082483,0.1302083,-1.7350552,0.7144345,-0.5103104,0,1
0.2990208,-1.1362791,1.7343207,0.0447067,-0.0598042,-0.7774541,-0.0598042,0,0
-0.3733134,-1.0132793,-1.0132793,0,0.5866354,0.2666524,1.5465842,0.3199659,0
-0.2214037,1.7712298,-1.1070186,0.0108932,-0.4428074,0.4428074,-0.4428074,0,0
-0.3483197,-0.4712561,0.0204894,0,1.8645349,-1.0859379,0.0204894,0.0354744,0
-0.0583212,0.641533,0.2916059,0.042517,1.3413872,-0.7581754,-1.4580296,0,1
0.6642112,-1.1070186,0.2214037,0,-0.6642112,1.549826,-0.6642112,0.0027233,0
-0.0512719,-0.6665352,-1.5894301,0,0.5639913,1.1792546,0.5639913,0.2957413,0
-0.2166757,1.408392,0.7583649,0.2112676,-0.2166757,-1.5167299,-0.2166757,0,0
-1.2801506,1.0575157,-0.2782936,0,-0.9461983,0.3896111,1.0575157,0.0139405,0
0.4541703,-0.6358384,-0.6358384,0,0.4541703,-1.1808427,1.5441789,0.0371287,1
0.3739265,-0.5234971,-0.5234971,0,-1.4209207,1.2713501,0.8226383,0.0251678,0
-0.1342312,1.6778901,-0.7382717,0.036036,0.6711561,-0.5369248,-0.9396185,0,1
0.3296902,-0.9890707,1.6484512,0.0543478,-0.3296902,0.3296902,-0.9890707,0,1
1.5749985,-1.0828114,0.6890618,0.0775194,-0.492187,-0.7874992,0.0984374,0,1
1.5718652,-0.1209127,-1.5718652,0,-0.1209127,0.1209127,0.1209127,0.0008122,0
1.7712298,-0.2214037,0.4428074,0.2205882,-0.8856149,-0.2214037,-0.8856149,0,1
0.8319197,1.5449937,-0.9507654,0.1129944,-0.2376913,-0.2376913,-0.9507654,0,0
0,-1.8257419,0.9128709,0,0,0.9128709,0,0.0462963,0
-0.5923489,-1.0366105,0.7404361,0,1.6289594,-0.5923489,-0.1480872,0.0438596,1
0.2214037,1.0184571,1.2841416,0.3539216,-1.1070186,-0.8413341,-0.5756497,0,1
-0.7598784,1.8796993,-0.7598784,0.0071977,0.199968,-0.5199168,-0.0399936,0,0
0.3597215,-0.0719443,1.2230532,0.1268116,-1.7986077,-0.0719443,0.3597215,0,0
-1.034689,-0.7079451,1.2525182,0,-0.3812012,1.2525182,-0.3812012,0.0133452,1
0.4144342,0.1381447,-1.2433027,0,1.5195922,0.1381447,-0.9670132,0.0265055,1
-0.3597215,0.0719443,-0.3597215,0,-1.2230532,1.7986077,0.0719443,0.0232919,0
-0.7282191,-0.4161252,-1.040313,0,0.2080626,0.2080626,1.7685321,0.2651515,0
-1.1884567,-0.4753827,0.5942284,0,-0.4753827,1.6638394,-0.1188457,0.0635593,0
1.2171612,0.6085806,0.6085806,0.3292181,-1.5214515,-0.3042903,-0.6085806,0,1
0.7233642,-1.6878499,0.2411214,0,-0.2411214,-0.2411214,1.2056071,0.0290698,1
-0.5175492,-1.2076147,-0.6900656,0,0.3450328,0.5175492,1.5526475,0.3240741,0
0.3806935,1.522774,-0.761387,0.0724638,-1.3324272,0.3806935,-0.1903467,0,1
-0.0328337,1.5431832,0.1641684,0.1557784,-1.6088506,-0.0328337,-0.0328337,0,0
-0.9507654,0.8319197,-0.2376913,0,-0.2376913,-0.9507654,1.5449937,0.0070621,1
-0.8944272,1.5652476,0.6708204,0.1,-1.118034,-0,-0.2236068,0,0
-1.3063945,-1.0614456,1.1430952,0,0.6531973,0.6531973,-0.0816497,0.0833333,0
0.9387731,0.1341104,-0.1341104,0.0489608,-1.4752149,1.206994,-0.6705522,0,1
0.3733134,-1.3865927,-0.106661,0,1.6532452,-0.106661,-0.4266439,0.0696815,1
-0.3952847,1.1858541,1.1858541,0.2170139,-1.1858541,-0.7905694,0,0,1
-1.1430011,1.6510017,-0.1270001,0.0080645,0.3810004,0.1270001,-0.8890009,0,0
1.8257419,-0.9128709,-0,0.0462963,-0,-0,-0.9128709,0,0
0.9670132,1.2433027,0.1381447,0.3064037,-0.1381447,-1.2433027,-0.9670132,0,1
-0.6454972,0,1.9364917,0.0925926,-0.6454972,0,-0.6454972,0,0
1.658954,-0.7687836,0.2023115,0.0663065,0.2023115,-1.2543311,-0.0404623,0,0
-1.956152,0.3912304,0.6520507,0,0.6520507,0.3912304,-0.1304101,0.0462963,0
1.2796863,0.984374,-0.1968748,0.2374031,-1.0828114,-1.0828114,0.0984374,0,1
0.3162278,-1.8973666,0.9486833,0,0,0,0.6324555,0.0222222,0
-0.147442,-1.0320937,1.6218615,0.0108696,-0.7372098,0.7372098,-0.4423259,0,1
-1.1590011,0.7726674,-0.5795006,0,-0.5795006,1.5453348,0,0.0518242,1
0.6358384,1.4533448,-0.4541703,0.1485149,-0.7266724,-1.2716767,0.3633362,0,1
-0.0512719,-1.5894301,1.1792546,0,0.5639913,-0.6665352,0.5639913,0.0118297,1
0.48583,0.9022558,-0.7634472,0.0216763,-1.5962987,0.9022558,0.0694043,0,0
-1.6881767,0.5990305,0.2722866,0,-0.0544573,-0.3812012,1.2525182,0.03707,0
